"totInt","cellArea","cellnum","bkgrdInt","frame","cond","time","strain"
294770,146,2,1675.8196,2,"uninfected",60,"LZ22221"
623552,314,3,1675.8196,2,"uninfected",60,"LZ22221"
734201,372,4,1675.8196,2,"uninfected",60,"LZ22221"
246912,119,5,1675.8196,2,"uninfected",60,"LZ22221"
484701,231,6,1675.8196,2,"uninfected",60,"LZ22221"
206558,90,7,1675.8196,2,"uninfected",60,"LZ22221"
966401,442,8,1675.8196,2,"uninfected",60,"LZ22221"
720818,313,9,1675.8196,2,"uninfected",60,"LZ22221"
417955,189,10,1675.8196,2,"uninfected",60,"LZ22221"
932037,461,1,1680.8279,3,"uninfected",60,"LZ22221"
562191,274,1,1735.034,4,"uninfected",60,"LZ22221"
596523,291,2,1735.034,4,"uninfected",60,"LZ22221"
364798,166,3,1735.034,4,"uninfected",60,"LZ22221"
559615,244,4,1735.034,4,"uninfected",60,"LZ22221"
195040,87,5,1735.034,4,"uninfected",60,"LZ22221"
304539,138,6,1735.034,4,"uninfected",60,"LZ22221"
457666,209,1,1924.8966,5,"uninfected",60,"LZ22221"
347442,148,2,1924.8966,5,"uninfected",60,"LZ22221"
277372,126,3,1924.8966,5,"uninfected",60,"LZ22221"
683416,320,4,1924.8966,5,"uninfected",60,"LZ22221"
770147,349,5,1924.8966,5,"uninfected",60,"LZ22221"
420106,184,6,1924.8966,5,"uninfected",60,"LZ22221"
490659,224,7,1924.8966,5,"uninfected",60,"LZ22221"
650597,309,8,1924.8966,5,"uninfected",60,"LZ22221"
427535,214,9,1924.8966,5,"uninfected",60,"LZ22221"
495896,230,10,1924.8966,5,"uninfected",60,"LZ22221"
416571,185,11,1924.8966,5,"uninfected",60,"LZ22221"
528541,243,12,1924.8966,5,"uninfected",60,"LZ22221"
412854,196,13,1924.8966,5,"uninfected",60,"LZ22221"
504282,240,14,1924.8966,5,"uninfected",60,"LZ22221"
356997,167,15,1924.8966,5,"uninfected",60,"LZ22221"
580468,271,16,1924.8966,5,"uninfected",60,"LZ22221"
1103549,478,17,1924.8966,5,"uninfected",60,"LZ22221"
476514,158,18,1924.8966,5,"uninfected",60,"LZ22221"
374610,177,19,1924.8966,5,"uninfected",60,"LZ22221"
666866,310,20,1924.8966,5,"uninfected",60,"LZ22221"
398888,195,21,1924.8966,5,"uninfected",60,"LZ22221"
261062,126,22,1924.8966,5,"uninfected",60,"LZ22221"
319680,151,23,1924.8966,5,"uninfected",60,"LZ22221"
377417,177,24,1924.8966,5,"uninfected",60,"LZ22221"
494684,230,25,1924.8966,5,"uninfected",60,"LZ22221"
644381,306,26,1924.8966,5,"uninfected",60,"LZ22221"
251929,120,27,1924.8966,5,"uninfected",60,"LZ22221"
562607,254,29,1924.8966,5,"uninfected",60,"LZ22221"
595423,293,30,1924.8966,5,"uninfected",60,"LZ22221"
650470,304,31,1924.8966,5,"uninfected",60,"LZ22221"
771902,356,32,1924.8966,5,"uninfected",60,"LZ22221"
596077,272,33,1924.8966,5,"uninfected",60,"LZ22221"
907795,406,34,1924.8966,5,"uninfected",60,"LZ22221"
903985,440,35,1924.8966,5,"uninfected",60,"LZ22221"
494767,230,36,1924.8966,5,"uninfected",60,"LZ22221"
575635,265,37,1924.8966,5,"uninfected",60,"LZ22221"
439864,217,38,1924.8966,5,"uninfected",60,"LZ22221"
625636,302,39,1924.8966,5,"uninfected",60,"LZ22221"
722758,358,40,1924.8966,5,"uninfected",60,"LZ22221"
840396,382,41,1924.8966,5,"uninfected",60,"LZ22221"
261649,121,42,1924.8966,5,"uninfected",60,"LZ22221"
388645,175,43,1924.8966,5,"uninfected",60,"LZ22221"
785449,352,44,1924.8966,5,"uninfected",60,"LZ22221"
306605,140,45,1924.8966,5,"uninfected",60,"LZ22221"
672226,297,46,1924.8966,5,"uninfected",60,"LZ22221"
768491,357,47,1924.8966,5,"uninfected",60,"LZ22221"
701873,331,48,1924.8966,5,"uninfected",60,"LZ22221"
1008548,478,49,1924.8966,5,"uninfected",60,"LZ22221"
593920,271,50,1924.8966,5,"uninfected",60,"LZ22221"
952490,433,51,1924.8966,5,"uninfected",60,"LZ22221"
384188,170,52,1924.8966,5,"uninfected",60,"LZ22221"
350744,152,53,1924.8966,5,"uninfected",60,"LZ22221"
571829,264,54,1924.8966,5,"uninfected",60,"LZ22221"
565977,267,55,1924.8966,5,"uninfected",60,"LZ22221"
488024,214,56,1924.8966,5,"uninfected",60,"LZ22221"
455032,197,57,1924.8966,5,"uninfected",60,"LZ22221"
235735,96,58,1924.8966,5,"uninfected",60,"LZ22221"
444285,175,59,1924.8966,5,"uninfected",60,"LZ22221"
460803,189,60,1924.8966,5,"uninfected",60,"LZ22221"
423375,186,61,1924.8966,5,"uninfected",60,"LZ22221"
405982,179,62,1924.8966,5,"uninfected",60,"LZ22221"
467758,194,63,1924.8966,5,"uninfected",60,"LZ22221"
361882,155,64,1924.8966,5,"uninfected",60,"LZ22221"
528373,217,65,1924.8966,5,"uninfected",60,"LZ22221"
342866,136,66,1924.8966,5,"uninfected",60,"LZ22221"
921292,364,67,1924.8966,5,"uninfected",60,"LZ22221"
308754,120,68,1924.8966,5,"uninfected",60,"LZ22221"
924977,411,69,1924.8966,5,"uninfected",60,"LZ22221"
567014,254,70,1924.8966,5,"uninfected",60,"LZ22221"
1468407,609,71,1924.8966,5,"uninfected",60,"LZ22221"
389723,148,72,1924.8966,5,"uninfected",60,"LZ22221"
426017,164,73,1924.8966,5,"uninfected",60,"LZ22221"
559867,220,74,1924.8966,5,"uninfected",60,"LZ22221"
779190,320,75,1924.8966,5,"uninfected",60,"LZ22221"
544288,202,76,1924.8966,5,"uninfected",60,"LZ22221"
315616,126,77,1924.8966,5,"uninfected",60,"LZ22221"
285404,107,78,1924.8966,5,"uninfected",60,"LZ22221"
438434,163,79,1924.8966,5,"uninfected",60,"LZ22221"
353344,147,80,1924.8966,5,"uninfected",60,"LZ22221"
283383,124,81,1924.8966,5,"uninfected",60,"LZ22221"
211479,97,82,1924.8966,5,"uninfected",60,"LZ22221"
267808,124,83,1924.8966,5,"uninfected",60,"LZ22221"
231736,107,84,1924.8966,5,"uninfected",60,"LZ22221"
362459,163,85,1924.8966,5,"uninfected",60,"LZ22221"
99547,44,86,1924.8966,5,"uninfected",60,"LZ22221"
395432,154,87,1924.8966,5,"uninfected",60,"LZ22221"
297533,122,88,1924.8966,5,"uninfected",60,"LZ22221"
490100,224,89,1924.8966,5,"uninfected",60,"LZ22221"
149517,69,90,1924.8966,5,"uninfected",60,"LZ22221"
411556,183,91,1924.8966,5,"uninfected",60,"LZ22221"
297814,139,92,1924.8966,5,"uninfected",60,"LZ22221"
478893,186,93,1924.8966,5,"uninfected",60,"LZ22221"
268808,111,94,1924.8966,5,"uninfected",60,"LZ22221"
297889,119,95,1924.8966,5,"uninfected",60,"LZ22221"
529517,216,96,1924.8966,5,"uninfected",60,"LZ22221"
482546,191,97,1924.8966,5,"uninfected",60,"LZ22221"
248042,113,98,1924.8966,5,"uninfected",60,"LZ22221"
205547,89,99,1924.8966,5,"uninfected",60,"LZ22221"
204089,85,100,1924.8966,5,"uninfected",60,"LZ22221"
692618,294,101,1924.8966,5,"uninfected",60,"LZ22221"
749891,311,102,1924.8966,5,"uninfected",60,"LZ22221"
549646,239,103,1924.8966,5,"uninfected",60,"LZ22221"
472693,213,104,1924.8966,5,"uninfected",60,"LZ22221"
452746,179,105,1924.8966,5,"uninfected",60,"LZ22221"
269163,117,106,1924.8966,5,"uninfected",60,"LZ22221"
234693,95,108,1924.8966,5,"uninfected",60,"LZ22221"
317478,150,109,1924.8966,5,"uninfected",60,"LZ22221"
278393,128,110,1924.8966,5,"uninfected",60,"LZ22221"
578349,262,111,1924.8966,5,"uninfected",60,"LZ22221"
914162,419,112,1924.8966,5,"uninfected",60,"LZ22221"
833239,368,113,1924.8966,5,"uninfected",60,"LZ22221"
491475,213,114,1924.8966,5,"uninfected",60,"LZ22221"
668790,286,115,1924.8966,5,"uninfected",60,"LZ22221"
419116,183,116,1924.8966,5,"uninfected",60,"LZ22221"
393601,171,117,1924.8966,5,"uninfected",60,"LZ22221"
240566,108,118,1924.8966,5,"uninfected",60,"LZ22221"
195508,93,119,1924.8966,5,"uninfected",60,"LZ22221"
134131,67,120,1924.8966,5,"uninfected",60,"LZ22221"
404175,173,121,1924.8966,5,"uninfected",60,"LZ22221"
303713,142,122,1924.8966,5,"uninfected",60,"LZ22221"
740539,322,123,1924.8966,5,"uninfected",60,"LZ22221"
321859,142,124,1924.8966,5,"uninfected",60,"LZ22221"
416166,176,125,1924.8966,5,"uninfected",60,"LZ22221"
277352,121,126,1924.8966,5,"uninfected",60,"LZ22221"
454693,190,127,1924.8966,5,"uninfected",60,"LZ22221"
712362,310,128,1924.8966,5,"uninfected",60,"LZ22221"
201876,87,129,1924.8966,5,"uninfected",60,"LZ22221"
292176,122,130,1924.8966,5,"uninfected",60,"LZ22221"
386150,158,131,1924.8966,5,"uninfected",60,"LZ22221"
182403,80,132,1924.8966,5,"uninfected",60,"LZ22221"
433810,190,133,1924.8966,5,"uninfected",60,"LZ22221"
1094955,439,134,1924.8966,5,"uninfected",60,"LZ22221"
597415,254,135,1924.8966,5,"uninfected",60,"LZ22221"
357559,147,136,1924.8966,5,"uninfected",60,"LZ22221"
644151,268,137,1924.8966,5,"uninfected",60,"LZ22221"
479167,188,138,1924.8966,5,"uninfected",60,"LZ22221"
561215,227,139,1924.8966,5,"uninfected",60,"LZ22221"
428408,180,140,1924.8966,5,"uninfected",60,"LZ22221"
581138,219,141,1924.8966,5,"uninfected",60,"LZ22221"
191836,81,142,1924.8966,5,"uninfected",60,"LZ22221"
286373,114,144,1924.8966,5,"uninfected",60,"LZ22221"
717137,287,145,1924.8966,5,"uninfected",60,"LZ22221"
239756,89,146,1924.8966,5,"uninfected",60,"LZ22221"
347697,157,147,1924.8966,5,"uninfected",60,"LZ22221"
234078,98,148,1924.8966,5,"uninfected",60,"LZ22221"
514948,232,149,1924.8966,5,"uninfected",60,"LZ22221"
138629,55,150,1924.8966,5,"uninfected",60,"LZ22221"
348771,153,151,1924.8966,5,"uninfected",60,"LZ22221"
269014,116,152,1924.8966,5,"uninfected",60,"LZ22221"
320860,145,153,1924.8966,5,"uninfected",60,"LZ22221"
283812,130,154,1924.8966,5,"uninfected",60,"LZ22221"
330109,151,155,1924.8966,5,"uninfected",60,"LZ22221"
325574,126,156,1924.8966,5,"uninfected",60,"LZ22221"
458864,192,157,1924.8966,5,"uninfected",60,"LZ22221"
362724,157,158,1924.8966,5,"uninfected",60,"LZ22221"
946408,391,159,1924.8966,5,"uninfected",60,"LZ22221"
142149,59,160,1924.8966,5,"uninfected",60,"LZ22221"
155434,63,161,1924.8966,5,"uninfected",60,"LZ22221"
454388,189,162,1924.8966,5,"uninfected",60,"LZ22221"
468963,203,163,1924.8966,5,"uninfected",60,"LZ22221"
504428,206,164,1924.8966,5,"uninfected",60,"LZ22221"
202223,86,165,1924.8966,5,"uninfected",60,"LZ22221"
184530,79,166,1924.8966,5,"uninfected",60,"LZ22221"
284420,113,167,1924.8966,5,"uninfected",60,"LZ22221"
788838,330,168,1924.8966,5,"uninfected",60,"LZ22221"
433906,179,169,1924.8966,5,"uninfected",60,"LZ22221"
282875,130,170,1924.8966,5,"uninfected",60,"LZ22221"
530696,215,171,1924.8966,5,"uninfected",60,"LZ22221"
358434,160,172,1924.8966,5,"uninfected",60,"LZ22221"
579172,235,173,1924.8966,5,"uninfected",60,"LZ22221"
695265,292,174,1924.8966,5,"uninfected",60,"LZ22221"
425368,188,175,1924.8966,5,"uninfected",60,"LZ22221"
330094,134,176,1924.8966,5,"uninfected",60,"LZ22221"
507171,204,177,1924.8966,5,"uninfected",60,"LZ22221"
198477,86,178,1924.8966,5,"uninfected",60,"LZ22221"
613978,276,179,1924.8966,5,"uninfected",60,"LZ22221"
504344,230,180,1924.8966,5,"uninfected",60,"LZ22221"
172804,80,181,1924.8966,5,"uninfected",60,"LZ22221"
424800,187,182,1924.8966,5,"uninfected",60,"LZ22221"
572906,250,183,1924.8966,5,"uninfected",60,"LZ22221"
769011,326,184,1924.8966,5,"uninfected",60,"LZ22221"
245143,99,185,1924.8966,5,"uninfected",60,"LZ22221"
337217,147,186,1924.8966,5,"uninfected",60,"LZ22221"
379902,189,1,1702.8035,6,"uninfected",60,"LZ22221"
334959,163,2,1702.8035,6,"uninfected",60,"LZ22221"
250740,116,3,1702.8035,6,"uninfected",60,"LZ22221"
552614,262,4,1702.8035,6,"uninfected",60,"LZ22221"
792845,379,5,1702.8035,6,"uninfected",60,"LZ22221"
473343,212,6,1702.8035,6,"uninfected",60,"LZ22221"
452534,200,7,1702.8035,6,"uninfected",60,"LZ22221"
304390,141,8,1702.8035,6,"uninfected",60,"LZ22221"
334735,145,9,1702.8035,6,"uninfected",60,"LZ22221"
300891,147,1,1680.5536,7,"uninfected",60,"LZ22221"
352338,173,2,1680.5536,7,"uninfected",60,"LZ22221"
508887,258,3,1680.5536,7,"uninfected",60,"LZ22221"
319904,157,4,1680.5536,7,"uninfected",60,"LZ22221"
253327,125,5,1680.5536,7,"uninfected",60,"LZ22221"
190757,99,6,1680.5536,7,"uninfected",60,"LZ22221"
183537,88,7,1680.5536,7,"uninfected",60,"LZ22221"
265279,128,8,1680.5536,7,"uninfected",60,"LZ22221"
285044,142,9,1680.5536,7,"uninfected",60,"LZ22221"
283567,137,10,1680.5536,7,"uninfected",60,"LZ22221"
305797,149,11,1680.5536,7,"uninfected",60,"LZ22221"
318391,152,12,1680.5536,7,"uninfected",60,"LZ22221"
296269,135,13,1680.5536,7,"uninfected",60,"LZ22221"
330833,156,14,1680.5536,7,"uninfected",60,"LZ22221"
378006,177,15,1680.5536,7,"uninfected",60,"LZ22221"
242020,118,16,1680.5536,7,"uninfected",60,"LZ22221"
408191,208,17,1680.5536,7,"uninfected",60,"LZ22221"
679493,320,1,1767.2194,8,"uninfected",60,"LZ22221"
692296,307,2,1767.2194,8,"uninfected",60,"LZ22221"
682861,277,3,1767.2194,8,"uninfected",60,"LZ22221"
220623,91,4,1767.2194,8,"uninfected",60,"LZ22221"
1441987,567,5,1767.2194,8,"uninfected",60,"LZ22221"
1002303,428,1,1776.4409,9,"uninfected",60,"LZ22221"
906382,431,2,1776.4409,9,"uninfected",60,"LZ22221"
601750,271,3,1776.4409,9,"uninfected",60,"LZ22221"
224179,122,4,1776.4409,9,"uninfected",60,"LZ22221"
215521,97,5,1776.4409,9,"uninfected",60,"LZ22221"
158466,69,6,1776.4409,9,"uninfected",60,"LZ22221"
419512,184,7,1776.4409,9,"uninfected",60,"LZ22221"
286544,122,8,1776.4409,9,"uninfected",60,"LZ22221"
279611,118,9,1776.4409,9,"uninfected",60,"LZ22221"
291412,134,10,1776.4409,9,"uninfected",60,"LZ22221"
203176,91,11,1776.4409,9,"uninfected",60,"LZ22221"
151745,67,12,1776.4409,9,"uninfected",60,"LZ22221"
539830,232,13,1776.4409,9,"uninfected",60,"LZ22221"
391689,166,14,1776.4409,9,"uninfected",60,"LZ22221"
163892,62,15,1776.4409,9,"uninfected",60,"LZ22221"
561483,221,16,1776.4409,9,"uninfected",60,"LZ22221"
351673,146,17,1776.4409,9,"uninfected",60,"LZ22221"
460329,188,18,1776.4409,9,"uninfected",60,"LZ22221"
683722,275,19,1776.4409,9,"uninfected",60,"LZ22221"
541104,219,20,1776.4409,9,"uninfected",60,"LZ22221"
378777,149,21,1776.4409,9,"uninfected",60,"LZ22221"
481573,201,22,1776.4409,9,"uninfected",60,"LZ22221"
814914,374,1,1778.8077,10,"uninfected",60,"LZ22221"
979317,388,2,1778.8077,10,"uninfected",60,"LZ22221"
178954,71,3,1778.8077,10,"uninfected",60,"LZ22221"
229611,96,4,1778.8077,10,"uninfected",60,"LZ22221"
679025,330,2,1707.1977,1,"uninfected",60,"LZ22221"
959683,474,3,1707.1977,1,"uninfected",60,"LZ22221"
1024360,494,4,1707.1977,1,"uninfected",60,"LZ22221"
863010,404,5,1707.1977,1,"uninfected",60,"LZ22221"
424691,189,6,1707.1977,1,"uninfected",60,"LZ22221"
187561,84,7,1707.1977,1,"uninfected",60,"LZ22221"
235384,111,8,1707.1977,1,"uninfected",60,"LZ22221"
582131,300,1,1681.1511,2,"uninfected",60,"LZ22221"
997600,500,2,1681.1511,2,"uninfected",60,"LZ22221"
351804,175,3,1681.1511,2,"uninfected",60,"LZ22221"
396404,201,4,1681.1511,2,"uninfected",60,"LZ22221"
673741,335,5,1681.1511,2,"uninfected",60,"LZ22221"
510966,242,6,1681.1511,2,"uninfected",60,"LZ22221"
308154,147,7,1681.1511,2,"uninfected",60,"LZ22221"
382234,187,8,1681.1511,2,"uninfected",60,"LZ22221"
1017101,510,1,1748.2264,3,"uninfected",60,"LZ22221"
324772,156,2,1748.2264,3,"uninfected",60,"LZ22221"
280552,145,3,1748.2264,3,"uninfected",60,"LZ22221"
363426,179,4,1748.2264,3,"uninfected",60,"LZ22221"
414096,214,5,1748.2264,3,"uninfected",60,"LZ22221"
396639,198,6,1748.2264,3,"uninfected",60,"LZ22221"
969931,490,7,1748.2264,3,"uninfected",60,"LZ22221"
605029,297,8,1748.2264,3,"uninfected",60,"LZ22221"
509760,252,9,1748.2264,3,"uninfected",60,"LZ22221"
355754,179,10,1748.2264,3,"uninfected",60,"LZ22221"
1135298,573,11,1748.2264,3,"uninfected",60,"LZ22221"
674153,353,12,1748.2264,3,"uninfected",60,"LZ22221"
628926,302,13,1748.2264,3,"uninfected",60,"LZ22221"
560729,283,14,1748.2264,3,"uninfected",60,"LZ22221"
299680,153,15,1748.2264,3,"uninfected",60,"LZ22221"
1120818,563,16,1748.2264,3,"uninfected",60,"LZ22221"
264864,131,17,1748.2264,3,"uninfected",60,"LZ22221"
615767,308,18,1748.2264,3,"uninfected",60,"LZ22221"
452503,222,19,1748.2264,3,"uninfected",60,"LZ22221"
391874,193,20,1748.2264,3,"uninfected",60,"LZ22221"
914702,455,21,1748.2264,3,"uninfected",60,"LZ22221"
624002,308,22,1748.2264,3,"uninfected",60,"LZ22221"
714476,363,23,1748.2264,3,"uninfected",60,"LZ22221"
514363,255,24,1748.2264,3,"uninfected",60,"LZ22221"
529154,264,25,1748.2264,3,"uninfected",60,"LZ22221"
848128,431,26,1748.2264,3,"uninfected",60,"LZ22221"
441842,210,27,1748.2264,3,"uninfected",60,"LZ22221"
850649,430,28,1748.2264,3,"uninfected",60,"LZ22221"
445086,231,29,1748.2264,3,"uninfected",60,"LZ22221"
320686,164,30,1748.2264,3,"uninfected",60,"LZ22221"
321037,163,31,1748.2264,3,"uninfected",60,"LZ22221"
574084,289,32,1748.2264,3,"uninfected",60,"LZ22221"
563515,289,33,1748.2264,3,"uninfected",60,"LZ22221"
887675,442,34,1748.2264,3,"uninfected",60,"LZ22221"
311615,156,35,1748.2264,3,"uninfected",60,"LZ22221"
622915,290,36,1748.2264,3,"uninfected",60,"LZ22221"
460492,234,37,1748.2264,3,"uninfected",60,"LZ22221"
641421,328,38,1748.2264,3,"uninfected",60,"LZ22221"
273782,136,39,1748.2264,3,"uninfected",60,"LZ22221"
611809,306,40,1748.2264,3,"uninfected",60,"LZ22221"
846779,423,41,1748.2264,3,"uninfected",60,"LZ22221"
516104,259,42,1748.2264,3,"uninfected",60,"LZ22221"
611031,316,43,1748.2264,3,"uninfected",60,"LZ22221"
339792,166,44,1748.2264,3,"uninfected",60,"LZ22221"
402008,185,45,1748.2264,3,"uninfected",60,"LZ22221"
387525,183,46,1748.2264,3,"uninfected",60,"LZ22221"
337403,175,47,1748.2264,3,"uninfected",60,"LZ22221"
652590,334,48,1748.2264,3,"uninfected",60,"LZ22221"
345610,162,49,1748.2264,3,"uninfected",60,"LZ22221"
1064038,539,50,1748.2264,3,"uninfected",60,"LZ22221"
309867,147,51,1748.2264,3,"uninfected",60,"LZ22221"
626330,315,52,1748.2264,3,"uninfected",60,"LZ22221"
952935,476,53,1748.2264,3,"uninfected",60,"LZ22221"
497586,250,54,1748.2264,3,"uninfected",60,"LZ22221"
416590,213,55,1748.2264,3,"uninfected",60,"LZ22221"
805970,400,56,1748.2264,3,"uninfected",60,"LZ22221"
805850,414,57,1748.2264,3,"uninfected",60,"LZ22221"
387117,192,58,1748.2264,3,"uninfected",60,"LZ22221"
484036,247,59,1748.2264,3,"uninfected",60,"LZ22221"
440365,213,60,1748.2264,3,"uninfected",60,"LZ22221"
325513,154,61,1748.2264,3,"uninfected",60,"LZ22221"
299034,136,62,1748.2264,3,"uninfected",60,"LZ22221"
514403,239,63,1748.2264,3,"uninfected",60,"LZ22221"
163836,71,64,1748.2264,3,"uninfected",60,"LZ22221"
461330,194,65,1748.2264,3,"uninfected",60,"LZ22221"
461364,208,66,1748.2264,3,"uninfected",60,"LZ22221"
335041,157,67,1748.2264,3,"uninfected",60,"LZ22221"
243998,121,68,1748.2264,3,"uninfected",60,"LZ22221"
155245,78,69,1748.2264,3,"uninfected",60,"LZ22221"
841302,386,70,1748.2264,3,"uninfected",60,"LZ22221"
394194,172,71,1748.2264,3,"uninfected",60,"LZ22221"
492825,231,72,1748.2264,3,"uninfected",60,"LZ22221"
139298,64,73,1748.2264,3,"uninfected",60,"LZ22221"
201329,88,74,1748.2264,3,"uninfected",60,"LZ22221"
234534,108,75,1748.2264,3,"uninfected",60,"LZ22221"
212255,94,76,1748.2264,3,"uninfected",60,"LZ22221"
283762,137,77,1748.2264,3,"uninfected",60,"LZ22221"
309168,157,78,1748.2264,3,"uninfected",60,"LZ22221"
320448,159,79,1748.2264,3,"uninfected",60,"LZ22221"
222955,105,80,1748.2264,3,"uninfected",60,"LZ22221"
278546,133,81,1748.2264,3,"uninfected",60,"LZ22221"
529702,256,82,1748.2264,3,"uninfected",60,"LZ22221"
185613,86,83,1748.2264,3,"uninfected",60,"LZ22221"
610621,273,84,1748.2264,3,"uninfected",60,"LZ22221"
1104214,531,85,1748.2264,3,"uninfected",60,"LZ22221"
351804,170,86,1748.2264,3,"uninfected",60,"LZ22221"
655957,298,87,1748.2264,3,"uninfected",60,"LZ22221"
808580,378,88,1748.2264,3,"uninfected",60,"LZ22221"
585634,254,89,1748.2264,3,"uninfected",60,"LZ22221"
225556,95,90,1748.2264,3,"uninfected",60,"LZ22221"
149297,69,91,1748.2264,3,"uninfected",60,"LZ22221"
247414,112,92,1748.2264,3,"uninfected",60,"LZ22221"
593843,273,93,1748.2264,3,"uninfected",60,"LZ22221"
180216,83,94,1748.2264,3,"uninfected",60,"LZ22221"
220568,106,95,1748.2264,3,"uninfected",60,"LZ22221"
352043,167,96,1748.2264,3,"uninfected",60,"LZ22221"
362577,153,97,1748.2264,3,"uninfected",60,"LZ22221"
386537,164,98,1748.2264,3,"uninfected",60,"LZ22221"
925708,408,99,1748.2264,3,"uninfected",60,"LZ22221"
252292,120,100,1748.2264,3,"uninfected",60,"LZ22221"
591414,276,101,1748.2264,3,"uninfected",60,"LZ22221"
859357,411,102,1748.2264,3,"uninfected",60,"LZ22221"
507732,254,103,1748.2264,3,"uninfected",60,"LZ22221"
530512,260,104,1748.2264,3,"uninfected",60,"LZ22221"
207709,102,105,1748.2264,3,"uninfected",60,"LZ22221"
228260,111,106,1748.2264,3,"uninfected",60,"LZ22221"
301239,148,107,1748.2264,3,"uninfected",60,"LZ22221"
539639,260,108,1748.2264,3,"uninfected",60,"LZ22221"
293319,134,109,1748.2264,3,"uninfected",60,"LZ22221"
406903,184,110,1748.2264,3,"uninfected",60,"LZ22221"
694831,326,111,1748.2264,3,"uninfected",60,"LZ22221"
487970,238,112,1748.2264,3,"uninfected",60,"LZ22221"
337065,160,113,1748.2264,3,"uninfected",60,"LZ22221"
680380,318,114,1748.2264,3,"uninfected",60,"LZ22221"
646756,277,115,1748.2264,3,"uninfected",60,"LZ22221"
293471,121,116,1748.2264,3,"uninfected",60,"LZ22221"
532280,239,117,1748.2264,3,"uninfected",60,"LZ22221"
384391,171,118,1748.2264,3,"uninfected",60,"LZ22221"
228057,112,119,1748.2264,3,"uninfected",60,"LZ22221"
231486,114,120,1748.2264,3,"uninfected",60,"LZ22221"
514350,259,121,1748.2264,3,"uninfected",60,"LZ22221"
711896,352,122,1748.2264,3,"uninfected",60,"LZ22221"
637001,312,123,1748.2264,3,"uninfected",60,"LZ22221"
230311,116,124,1748.2264,3,"uninfected",60,"LZ22221"
436858,208,125,1748.2264,3,"uninfected",60,"LZ22221"
685120,350,1,1671.8081,4,"uninfected",60,"LZ22221"
533090,267,2,1671.8081,4,"uninfected",60,"LZ22221"
535922,262,3,1671.8081,4,"uninfected",60,"LZ22221"
405050,207,4,1671.8081,4,"uninfected",60,"LZ22221"
706712,338,5,1671.8081,4,"uninfected",60,"LZ22221"
717039,344,6,1671.8081,4,"uninfected",60,"LZ22221"
447486,206,7,1671.8081,4,"uninfected",60,"LZ22221"
363666,190,1,1733.7458,5,"uninfected",60,"LZ22221"
353244,184,2,1733.7458,5,"uninfected",60,"LZ22221"
501750,250,3,1733.7458,5,"uninfected",60,"LZ22221"
417456,208,4,1733.7458,5,"uninfected",60,"LZ22221"
272684,135,5,1733.7458,5,"uninfected",60,"LZ22221"
485156,246,6,1733.7458,5,"uninfected",60,"LZ22221"
377404,192,7,1733.7458,5,"uninfected",60,"LZ22221"
590097,290,8,1733.7458,5,"uninfected",60,"LZ22221"
461601,220,9,1733.7458,5,"uninfected",60,"LZ22221"
576953,281,10,1733.7458,5,"uninfected",60,"LZ22221"
771688,351,11,1733.7458,5,"uninfected",60,"LZ22221"
790789,378,12,1733.7458,5,"uninfected",60,"LZ22221"
628905,299,13,1733.7458,5,"uninfected",60,"LZ22221"
560661,268,14,1733.7458,5,"uninfected",60,"LZ22221"
398818,189,15,1733.7458,5,"uninfected",60,"LZ22221"
563135,275,16,1733.7458,5,"uninfected",60,"LZ22221"
321229,153,17,1733.7458,5,"uninfected",60,"LZ22221"
482781,228,18,1733.7458,5,"uninfected",60,"LZ22221"
177912,77,19,1733.7458,5,"uninfected",60,"LZ22221"
205775,89,20,1733.7458,5,"uninfected",60,"LZ22221"
292705,133,21,1733.7458,5,"uninfected",60,"LZ22221"
258715,119,22,1733.7458,5,"uninfected",60,"LZ22221"
1177102,545,23,1733.7458,5,"uninfected",60,"LZ22221"
196967,91,24,1733.7458,5,"uninfected",60,"LZ22221"
222325,103,25,1733.7458,5,"uninfected",60,"LZ22221"
614671,284,26,1733.7458,5,"uninfected",60,"LZ22221"
661768,304,27,1733.7458,5,"uninfected",60,"LZ22221"
321867,153,28,1733.7458,5,"uninfected",60,"LZ22221"
329304,143,29,1733.7458,5,"uninfected",60,"LZ22221"
261680,132,30,1733.7458,5,"uninfected",60,"LZ22221"
659555,304,31,1733.7458,5,"uninfected",60,"LZ22221"
219944,105,32,1733.7458,5,"uninfected",60,"LZ22221"
316009,138,33,1733.7458,5,"uninfected",60,"LZ22221"
257526,120,34,1733.7458,5,"uninfected",60,"LZ22221"
567250,257,35,1733.7458,5,"uninfected",60,"LZ22221"
319711,142,36,1733.7458,5,"uninfected",60,"LZ22221"
316793,135,37,1733.7458,5,"uninfected",60,"LZ22221"
271270,121,38,1733.7458,5,"uninfected",60,"LZ22221"
281706,128,39,1733.7458,5,"uninfected",60,"LZ22221"
204562,102,40,1733.7458,5,"uninfected",60,"LZ22221"
241008,115,41,1733.7458,5,"uninfected",60,"LZ22221"
847262,393,42,1733.7458,5,"uninfected",60,"LZ22221"
422241,197,43,1733.7458,5,"uninfected",60,"LZ22221"
349366,156,44,1733.7458,5,"uninfected",60,"LZ22221"
311481,143,45,1733.7458,5,"uninfected",60,"LZ22221"
299982,138,46,1733.7458,5,"uninfected",60,"LZ22221"
513375,232,47,1733.7458,5,"uninfected",60,"LZ22221"
